ensembl_id,start,end,length,id
ENSRNOG00000015262,9747752,9762813,15062,8115
ENSRNOG00000015264,162031722,162053723,22002,8116
ENSRNOG00000015267,259057402,259089642,32241,8117
ENSRNOG00000015268,247084228,247087077,2850,8118
ENSRNOG00000015269,144136325,144223429,87105,8119
ENSRNOG00000015271,69615434,69629913,14480,8120
ENSRNOG00000015274,208144139,208152179,8041,8121
ENSRNOG00000015275,70173944,70184337,10394,8122
ENSRNOG00000015277,113415774,113417478,1705,8123
ENSRNOG00000015278,119325283,119332967,7685,8124
ENSRNOG00000015279,203200427,203276142,75716,8125
ENSRNOG00000015280,6048004,6062550,14547,8126
ENSRNOG00000015283,140888973,140904207,15235,8127
ENSRNOG00000015285,80362858,80416679,53822,8128
ENSRNOG00000015288,63635086,63808464,173379,8129
ENSRNOG00000015289,70484947,70485888,942,8130
ENSRNOG00000015290,157328379,157331905,3527,8131
ENSRNOG00000015292,56952480,56992694,40215,8132
ENSRNOG00000015293,56970654,56982642,11989,8133
ENSRNOG00000015294,2678956,2680622,1667,8134
ENSRNOG00000015295,81672758,81677979,5222,8135
ENSRNOG00000015297,15546823,15582556,35734,8136
ENSRNOG00000015300,14248399,14253815,5417,8137
ENSRNOG00000015301,16544508,16581116,36609,8138
ENSRNOG00000015303,20620957,20622600,1644,8139
ENSRNOG00000015304,78417719,78420427,2709,8140
ENSRNOG00000015306,47281961,47328839,46879,8141
ENSRNOG00000015308,42489377,42500395,11019,8142
ENSRNOG00000015310,163445527,163457424,11898,8143
ENSRNOG00000015318,140923914,140940905,16992,8144
ENSRNOG00000015320,144264199,144272578,8380,8145
ENSRNOG00000015321,22124495,22206505,82011,8146
ENSRNOG00000015322,71183171,71190423,7253,8147
ENSRNOG00000015325,10568614,10592454,23841,8148
ENSRNOG00000015328,81301995,81302432,438,8149
ENSRNOG00000015329,95200030,95212111,12082,8150
ENSRNOG00000015331,155417004,155421998,4995,8151
ENSRNOG00000015332,1142782,1176974,34193,8152
ENSRNOG00000015333,60098275,60098532,258,8153
ENSRNOG00000015334,28926107,29029176,103070,8154
ENSRNOG00000015335,55917736,55919996,2261,8155
ENSRNOG00000015336,60117729,60122211,4483,8156
ENSRNOG00000015339,274688580,274751816,63237,8157
ENSRNOG00000015340,76150840,76171423,20584,8158
ENSRNOG00000015346,82680384,82699551,19168,8159
ENSRNOG00000015347,203301838,203310532,8695,8160
ENSRNOG00000015353,227657983,227717884,59902,8161
ENSRNOG00000015354,64929721,65007870,78150,8162
ENSRNOG00000015357,24369916,24615479,245564,8163
ENSRNOG00000015359,154996750,155041816,45067,8164
ENSRNOG00000015365,88357556,88485830,128275,8165
ENSRNOG00000015366,42831742,42839837,8096,8166
ENSRNOG00000015367,141447022,141447405,384,8167
ENSRNOG00000015368,189207165,189238776,31612,8168
ENSRNOG00000015370,108854146,108880879,26734,8169
ENSRNOG00000015371,117730307,117732387,2081,8170
ENSRNOG00000015375,71046475,71057883,11409,8171
ENSRNOG00000015376,78420652,78440738,20087,8172
ENSRNOG00000015380,88279632,88307412,27781,8173
ENSRNOG00000015382,42871950,42884855,12906,8174
ENSRNOG00000015383,13386133,13491735,105603,8175
ENSRNOG00000015385,156677146,156689415,12270,8176
ENSRNOG00000015386,15582564,15604100,21537,8177
ENSRNOG00000015389,108958046,109342738,384693,8178
ENSRNOG00000015393,155103150,155107817,4668,8179
ENSRNOG00000015394,70947717,70974006,26290,8180
ENSRNOG00000015396,8534440,8599260,64821,8181
ENSRNOG00000015397,55929609,55946250,16642,8182
ENSRNOG00000015401,69894684,69944632,49949,8183
ENSRNOG00000015402,15609804,15620029,10226,8184
ENSRNOG00000015403,152322916,152324469,1554,8185
ENSRNOG00000015406,242582642,242765807,183166,8186
ENSRNOG00000015407,167937026,167937970,945,8187
ENSRNOG00000015408,81689802,81717621,27820,8188
ENSRNOG00000015409,157332740,157347803,15064,8189
ENSRNOG00000015410,14656009,14679409,23401,8190
ENSRNOG00000015411,155386711,155401480,14770,8191
ENSRNOG00000015413,80047504,80056574,9071,8192
ENSRNOG00000015415,10533151,10568581,35431,8193
ENSRNOG00000015416,55050203,55057658,7456,8194
ENSRNOG00000015417,42899432,42943198,43767,8195
ENSRNOG00000015418,12528111,12640716,112606,8196
ENSRNOG00000015419,56428344,56429833,1490,8197
ENSRNOG00000015420,11823785,11885417,61633,8198
ENSRNOG00000015421,189760747,189765415,4669,8199
ENSRNOG00000015423,123275881,123282214,6334,8200
ENSRNOG00000015424,168005316,168006266,951,8201
ENSRNOG00000015425,252263386,252296051,32666,8202
ENSRNOG00000015426,62481685,62483137,1453,8203
ENSRNOG00000015428,90880614,90908852,28239,8204
ENSRNOG00000015430,56431573,56444847,13275,8205
ENSRNOG00000015432,168014174,168015148,975,8206
ENSRNOG00000015434,12414733,12424367,9635,8207
ENSRNOG00000015437,21571518,21577631,6114,8208
ENSRNOG00000015438,15081158,15335002,253845,8209
ENSRNOG00000015439,112293388,112451677,158290,8210
ENSRNOG00000015440,62483761,62615375,131615,8211
ENSRNOG00000015441,196942364,196967220,24857,8212
ENSRNOG00000015442,264796812,264805157,8346,8213
ENSRNOG00000015444,168028367,168029293,927,8214
ENSRNOG00000015445,120209647,120233655,24009,8215
ENSRNOG00000015447,145435584,145450301,14718,8216
ENSRNOG00000015448,81569910,81590887,20978,8217
ENSRNOG00000015449,28791875,28801223,9349,8218
ENSRNOG00000015450,117734002,117757249,23248,8219
ENSRNOG00000015455,116912351,116916236,3886,8220
ENSRNOG00000015456,71416110,71447195,31086,8221
ENSRNOG00000015458,116082005,116092763,10759,8222
ENSRNOG00000015459,19858416,19896421,38006,8223
ENSRNOG00000015460,88521193,88534710,13518,8224
ENSRNOG00000015461,85560863,85626094,65232,8225
ENSRNOG00000015465,31835000,31864628,29629,8226
ENSRNOG00000015468,149668102,149702399,34298,8227
ENSRNOG00000015472,28748707,28750237,1531,8228
ENSRNOG00000015473,7355154,7480825,125672,8229
ENSRNOG00000015474,82093837,82117906,24070,8230
ENSRNOG00000015476,152333043,152356890,23848,8231
ENSRNOG00000015477,51065316,51068421,3106,8232
ENSRNOG00000015478,155359921,155369671,9751,8233
ENSRNOG00000015479,14257001,14258132,1132,8234
ENSRNOG00000015480,172658748,172769421,110674,8235
ENSRNOG00000015488,177495782,177707061,211280,8236
ENSRNOG00000015491,247228061,247305693,77633,8237
ENSRNOG00000015493,116968000,116985551,17552,8238
ENSRNOG00000015495,51128268,51168384,40117,8239
ENSRNOG00000015496,19385736,19399903,14168,8240
ENSRNOG00000015498,6064288,6077978,13691,8241
ENSRNOG00000015499,113417593,113423473,5881,8242
ENSRNOG00000015501,71090045,71118552,28508,8243
ENSRNOG00000015502,219662064,219693629,31566,8244
ENSRNOG00000015503,124625985,124653820,27836,8245
ENSRNOG00000015505,155313671,155336228,22558,8246
ENSRNOG00000015508,25656983,25752792,95810,8247
ENSRNOG00000015511,78862013,78882060,20048,8248
ENSRNOG00000015514,179259308,179339795,80488,8249
ENSRNOG00000015516,242819390,242861767,42378,8250
ENSRNOG00000015517,71379559,71400388,20830,8251
ENSRNOG00000015518,256806472,256813711,7240,8252
ENSRNOG00000015519,15033108,15239821,206714,8253
ENSRNOG00000015520,141391262,141433109,41848,8254
ENSRNOG00000015522,24654902,24670457,15556,8255
ENSRNOG00000015523,53080638,53087274,6637,8256
ENSRNOG00000015525,161272385,161287667,15283,8257
ENSRNOG00000015526,141325856,141349881,24026,8258
ENSRNOG00000015527,74155828,74181323,25496,8259
ENSRNOG00000015528,111998203,112027240,29038,8260
ENSRNOG00000015529,157348020,157351604,3585,8261
ENSRNOG00000015534,19899306,19913605,14300,8262
ENSRNOG00000015538,132294562,132343169,48608,8263
ENSRNOG00000015540,218695738,218810135,114398,8264
ENSRNOG00000015541,157352372,157358262,5891,8265
ENSRNOG00000015544,199199845,199203637,3793,8266
ENSRNOG00000015546,16438091,16445505,7415,8267
ENSRNOG00000015550,2686123,2689084,2962,8268
ENSRNOG00000015551,7658890,7673683,14794,8269
ENSRNOG00000015552,1897338,1929763,32426,8270
ENSRNOG00000015553,189655702,189733540,77839,8271
ENSRNOG00000015554,71035309,71055969,20661,8272
ENSRNOG00000015557,189186026,189199376,13351,8273
ENSRNOG00000015558,177078709,177089199,10491,8274
ENSRNOG00000015559,2556852,2557644,793,8275
ENSRNOG00000015560,163545326,163611299,65974,8276
ENSRNOG00000015562,25391115,25443718,52604,8277
ENSRNOG00000015566,10511452,10515370,3919,8278
ENSRNOG00000015567,47386626,47491907,105282,8279
ENSRNOG00000015568,71121175,71125316,4142,8280
ENSRNOG00000015573,252305874,252320387,14514,8281
ENSRNOG00000015576,52210859,52217728,6870,8282
ENSRNOG00000015577,55126953,55128761,1809,8283
ENSRNOG00000015578,56459108,56465393,6286,8284
ENSRNOG00000015581,100936978,101156576,219599,8285
ENSRNOG00000015582,69738686,69784099,45414,8286
ENSRNOG00000015583,120987452,121000272,12821,8287
ENSRNOG00000015585,78762991,78782016,19026,8288
ENSRNOG00000015588,37235001,37236649,1649,8289
ENSRNOG00000015589,117215064,117229873,14810,8290
ENSRNOG00000015590,52217984,52245929,27946,8291
ENSRNOG00000015591,81521968,81539065,17098,8292
ENSRNOG00000015593,213898401,213907144,8744,8293
ENSRNOG00000015594,61756428,61810417,53990,8294
ENSRNOG00000015596,94362299,94408885,46587,8295
ENSRNOG00000015597,56949712,56952431,2720,8296
ENSRNOG00000015598,69736684,69743616,6933,8297
ENSRNOG00000015599,120272583,120306551,33969,8298
ENSRNOG00000015602,8146971,8360684,213714,8299
ENSRNOG00000015603,9790422,9973396,182975,8300
ENSRNOG00000015609,56808450,56942556,134107,8301
ENSRNOG00000015614,155160481,155262941,102461,8302
ENSRNOG00000015615,25778317,25835957,57641,8303
ENSRNOG00000015616,9777842,9792007,14166,8304
ENSRNOG00000015618,4469468,4489860,20393,8305
ENSRNOG00000015619,88607508,88662224,54717,8306
ENSRNOG00000015621,71130668,71237118,106451,8307
ENSRNOG00000015622,53797954,53811134,13181,8308
ENSRNOG00000015623,15621083,15629017,7935,8309
ENSRNOG00000015625,37237523,37245217,7695,8310
ENSRNOG00000015630,117235023,117252265,17243,8311
ENSRNOG00000015631,15604145,15643489,39345,8312
ENSRNOG00000015632,52246068,52252587,6520,8313
ENSRNOG00000015633,86044485,86129329,84845,8314
ENSRNOG00000015636,8599148,8615532,16385,8315
ENSRNOG00000015637,149802621,149812183,9563,8316
ENSRNOG00000015641,37245270,37250919,5650,8317
ENSRNOG00000015642,140979435,140994732,15298,8318
ENSRNOG00000015644,76386836,76419560,32725,8319
ENSRNOG00000015645,15148983,15167311,18329,8320
ENSRNOG00000015646,59207120,59208058,939,8321
ENSRNOG00000015649,168136959,168137927,969,8322
ENSRNOG00000015652,59197700,59198650,951,8323
ENSRNOG00000015654,53150370,53413638,263269,8324
ENSRNOG00000015655,203423143,203494391,71249,8325
ENSRNOG00000015657,168142529,168144280,1752,8326
ENSRNOG00000015658,259376933,259484569,107637,8327
ENSRNOG00000015660,7685338,7726401,41064,8328
ENSRNOG00000015664,59178846,59191975,13130,8329
ENSRNOG00000015666,21541742,21612527,70786,8330
ENSRNOG00000015667,11281964,11298216,16253,8331
ENSRNOG00000015668,58181026,58183017,1992,8332
ENSRNOG00000015669,56489552,56491715,2164,8333
ENSRNOG00000015670,22241661,22281788,40128,8334
ENSRNOG00000015671,275957698,275976572,18875,8335
ENSRNOG00000015673,168159870,168160811,942,8336
ENSRNOG00000015674,56492300,56506446,14147,8337
ENSRNOG00000015675,105349069,106218958,869890,8338
ENSRNOG00000015676,31939585,31967915,28331,8339
ENSRNOG00000015677,156703579,156734541,30963,8340
ENSRNOG00000015678,252314426,252359798,45373,8341
ENSRNOG00000015679,10563423,10574093,10671,8342
ENSRNOG00000015682,70979504,70996395,16892,8343
ENSRNOG00000015685,117763783,117766464,2682,8344
ENSRNOG00000015686,27365148,27469779,104632,8345
ENSRNOG00000015689,168196862,168197806,945,8346
ENSRNOG00000015690,52258947,52262959,4013,8347
ENSRNOG00000015691,208170652,208185965,15314,8348
ENSRNOG00000015692,62566732,62630155,63424,8349
ENSRNOG00000015695,55952853,55967836,14984,8350
ENSRNOG00000015696,149703848,149870413,166566,8351
ENSRNOG00000015699,42999229,43022999,23771,8352
ENSRNOG00000015701,27539133,27665266,126134,8353
ENSRNOG00000015703,113423693,113424846,1154,8354
ENSRNOG00000015707,69496522,69521420,24899,8355
ENSRNOG00000015708,37252843,37260239,7397,8356
ENSRNOG00000015713,177249226,177408205,158980,8357
ENSRNOG00000015716,189166399,189182306,15908,8358
ENSRNOG00000015717,207887209,207987136,99928,8359
ENSRNOG00000015718,116094851,116104664,9814,8360
ENSRNOG00000015719,117293620,117296082,2463,8361
ENSRNOG00000015720,10575060,10581842,6783,8362
ENSRNOG00000015724,276187242,276228574,41333,8363
ENSRNOG00000015727,261835992,261853495,17504,8364
ENSRNOG00000015732,33544312,33549164,4853,8365
ENSRNOG00000015733,119307176,119321500,14325,8366
ENSRNOG00000015734,116587815,116679973,92159,8367
ENSRNOG00000015735,161290391,161291758,1368,8368
ENSRNOG00000015736,162808646,162843383,34738,8369
ENSRNOG00000015741,132430853,132757558,326706,8370
ENSRNOG00000015743,72280117,72286576,6460,8371
ENSRNOG00000015744,161292173,161294125,1953,8372
ENSRNOG00000015746,52270927,52282877,11951,8373
ENSRNOG00000015749,14258380,14259336,957,8374
ENSRNOG00000015750,126420656,126465723,45068,8375
ENSRNOG00000015751,19410810,19528999,118190,8376
ENSRNOG00000015753,72294153,72311856,17704,8377
ENSRNOG00000015756,120316047,120373500,57454,8378
ENSRNOG00000015760,168237950,168238897,948,8379
ENSRNOG00000015762,120778580,120784807,6228,8380
ENSRNOG00000015763,117490035,117490721,687,8381
ENSRNOG00000015764,168244888,168245829,942,8382
ENSRNOG00000015768,117506732,117531480,24749,8383
ENSRNOG00000015769,168282848,168283863,1016,8384
ENSRNOG00000015772,51218277,51220217,1941,8385
ENSRNOG00000015773,196996581,197024166,27586,8386
ENSRNOG00000015774,79490050,79545024,54975,8387
ENSRNOG00000015777,69549937,69571736,21800,8388
ENSRNOG00000015780,60709851,60726936,17086,8389
ENSRNOG00000015781,227738650,227890077,151428,8390
ENSRNOG00000015783,190200324,190359067,158744,8391
ENSRNOG00000015785,168348458,168349393,936,8392
ENSRNOG00000015787,88318817,88325326,6510,8393
ENSRNOG00000015788,208530864,208534506,3643,8394
ENSRNOG00000015791,8656412,8659102,2691,8395
ENSRNOG00000015794,155269347,155288533,19187,8396
ENSRNOG00000015796,11215963,11274932,58970,8397
ENSRNOG00000015797,161296304,161299024,2721,8398
ENSRNOG00000015798,64480031,64573660,93630,8399
ENSRNOG00000015799,117582781,117589464,6684,8400
ENSRNOG00000015800,37260469,37264829,4361,8401
ENSRNOG00000015806,66741144,66742122,979,8402
ENSRNOG00000015807,261961379,261986759,25381,8403
ENSRNOG00000015810,31967978,32012919,44942,8404
ENSRNOG00000015811,168455308,168456252,945,8405
ENSRNOG00000015812,147382866,147392062,9197,8406
ENSRNOG00000015813,16003058,16080152,77095,8407
ENSRNOG00000015816,123283388,123323170,39783,8408
ENSRNOG00000015818,117780533,117785941,5409,8409
ENSRNOG00000015821,203666637,203680083,13447,8410
ENSRNOG00000015822,124772596,124803363,30768,8411
ENSRNOG00000015825,69958452,69963592,5141,8412
ENSRNOG00000015829,124983452,125099573,116122,8413
ENSRNOG00000015830,213908982,213921208,12227,8414
ENSRNOG00000015832,168489077,168490033,957,8415
ENSRNOG00000015834,45023932,45028715,4784,8416
ENSRNOG00000015835,116154736,116284985,130250,8417
ENSRNOG00000015840,44810388,44897640,87253,8418
ENSRNOG00000015843,22281906,22403542,121637,8419
ENSRNOG00000015844,80056755,80059996,3242,8420
ENSRNOG00000015845,11921715,11971327,49613,8421
ENSRNOG00000015848,179481263,179481603,341,8422
ENSRNOG00000015850,166278187,166282831,4645,8423
ENSRNOG00000015851,117606022,117607428,1407,8424
ENSRNOG00000015852,78456409,78573374,116966,8425
ENSRNOG00000015854,23762363,23769762,7400,8426
ENSRNOG00000015857,161298962,161304625,5664,8427
ENSRNOG00000015858,116332796,116335435,2640,8428
ENSRNOG00000015859,6078122,6109382,31261,8429
ENSRNOG00000015860,80063049,80073223,10175,8430
ENSRNOG00000015863,25246292,25482647,236356,8431
ENSRNOG00000015865,78671121,78682871,11751,8432
ENSRNOG00000015866,59150345,59152599,2255,8433
ENSRNOG00000015867,6834365,7081356,246992,8434
ENSRNOG00000015868,247473292,247476827,3536,8435
ENSRNOG00000015869,109368624,109418872,50249,8436
ENSRNOG00000015873,59057789,59112788,55000,8437
ENSRNOG00000015876,168586282,168587241,960,8438
ENSRNOG00000015877,117679342,117683411,4070,8439
ENSRNOG00000015878,71125414,71132629,7216,8440
ENSRNOG00000015880,55982740,55998208,15469,8441
ENSRNOG00000015885,168600160,168601107,948,8442
ENSRNOG00000015886,43049587,43088702,39116,8443
ENSRNOG00000015888,63265407,63314019,48613,8444
ENSRNOG00000015893,168610699,168611670,972,8445
ENSRNOG00000015894,242959488,243153465,193978,8446
ENSRNOG00000015895,15462913,15525579,62667,8447
ENSRNOG00000015896,71167305,71200536,33232,8448
ENSRNOG00000015898,111597037,111862670,265634,8449
ENSRNOG00000015901,168623150,168624103,954,8450
ENSRNOG00000015902,204048785,204087001,38217,8451
ENSRNOG00000015903,117743710,117882464,138755,8452
ENSRNOG00000015904,52313795,52332697,18903,8453
ENSRNOG00000015906,119181083,119190698,9616,8454
ENSRNOG00000015909,168639059,168640000,942,8455
ENSRNOG00000015910,179651164,179904844,253681,8456
ENSRNOG00000015911,218816841,218920094,103254,8457
ENSRNOG00000015912,214123044,214149729,26686,8458
ENSRNOG00000015913,244058186,244224058,165873,8459
ENSRNOG00000015914,72312727,72329856,17130,8460
ENSRNOG00000015916,126711467,126735007,23541,8461
ENSRNOG00000015919,168642925,168644038,1114,8462
ENSRNOG00000015921,42500929,42518855,17927,8463
ENSRNOG00000015924,168655404,168656369,966,8464
ENSRNOG00000015925,52504315,52531085,26771,8465
ENSRNOG00000015928,155297566,155356462,58897,8466
ENSRNOG00000015932,247502280,247514540,12261,8467
ENSRNOG00000015936,252359976,252368473,8498,8468
ENSRNOG00000015939,42522108,42553398,31291,8469
ENSRNOG00000015940,168702166,168703107,942,8470
ENSRNOG00000015941,88326080,88338207,12128,8471
ENSRNOG00000015945,49274960,49280901,5942,8472
ENSRNOG00000015948,78710539,78724794,14256,8473
ENSRNOG00000015953,71216178,71228713,12536,8474
ENSRNOG00000015956,69988673,70003582,14910,8475
ENSRNOG00000015957,28504623,28680362,175740,8476
ENSRNOG00000015962,166409461,166430254,20794,8477
ENSRNOG00000015967,152357270,152358643,1374,8478
ENSRNOG00000015969,252368329,252382955,14627,8479
ENSRNOG00000015970,8701855,8717515,15661,8480
ENSRNOG00000015971,52917124,52985261,68138,8481
ENSRNOG00000015972,106896790,106968885,72096,8482
ENSRNOG00000015974,37282018,37284718,2701,8483
ENSRNOG00000015975,56507553,56511583,4031,8484
ENSRNOG00000015977,71230830,71337746,106917,8485
ENSRNOG00000015980,78783437,78812111,28675,8486
ENSRNOG00000015982,163797660,163813756,16097,8487
ENSRNOG00000015983,64095978,64103907,7930,8488
ENSRNOG00000015986,180062799,180135966,73168,8489
ENSRNOG00000015987,244258550,244370983,112434,8490
ENSRNOG00000015989,53102534,53105400,2867,8491
ENSRNOG00000015991,59128315,59147255,18941,8492
ENSRNOG00000015992,88918433,88921001,2569,8493
ENSRNOG00000015994,49282460,49287110,4651,8494
ENSRNOG00000015997,72331491,72335855,4365,8495
ENSRNOG00000015999,12401207,12405022,3816,8496
ENSRNOG00000016000,208408890,208420163,11274,8497
ENSRNOG00000016001,56001724,56010004,8281,8498
ENSRNOG00000016010,156850206,156864517,14312,8499
ENSRNOG00000016011,40389638,40520447,130810,8500
ENSRNOG00000016012,64643281,64843960,200680,8501
ENSRNOG00000016013,188688743,188713280,24538,8502
ENSRNOG00000016015,6542216,6587619,45404,8503
ENSRNOG00000016016,29639872,29644652,4781,8504
ENSRNOG00000016018,168852675,168853622,948,8505
