transcript_id,length
uc002hsv.4,9448
uc002hsw.4,9550
uc002hsx.4,9499
uc002hsy.4,9550
uc002hsz.4,9382
uc002hta.4,9433
uc002htb.4,9793
uc002htc.4,9625
uc002htd.4,9565
uc002hte.3,2257
uc002htf.3,2191
uc002htg.3,1626
uc002hth.3,1560
uc002hti.1,3464
uc002htj.2,2139
uc002htk.2,2134
uc002htl.1,2164
uc002htm.1,2076
uc002htn.2,2187
uc002hto.3,1583
uc002htp.3,1592
uc002htq.3,1759
uc002hts.3,3677
uc002htt.3,3715
uc002htu.3,3698
uc002htv.3,2389
uc002htw.3,2533
uc002htx.3,2416
uc002htz.3,2775
uc002hua.4,3820
uc002hub.3,3684
uc002huc.2,1273
uc002hud.3,3429
uc002hue.3,4180
uc002hug.1,5525
uc002huh.1,5485
uc002hui.1,5515
uc002huj.1,3053
uc002huk.2,3284
uc002hul.4,3396
uc002hun.2,3477
uc002huq.3,5753
uc002hur.1,558
uc002hus.3,2236
uc002huu.4,2174
uc002huw.3,2184
uc002hux.2,2421
uc002huy.2,2316
uc002hva.3,2161
uc002hvb.2,1798
uc002hvc.2,1735
uc002hvd.3,1881
uc002hve.3,1670
uc002hvf.3,1730
uc002hvg.3,1612
uc002hvh.1,1692
uc002hvi.3,2140
uc002hvj.1,2065
uc002hvk.2,1992
uc002hvl.3,1805
uc002hvm.1,2147
uc002hvn.1,1229
uc002hvo.1,1696
uc002hvq.1,2102
uc002hvr.1,704
uc002hvs.3,694
uc002hvt.1,593
uc002hvu.3,1176
uc002hvv.3,971
uc002hvw.1,903
uc002hvx.3,852
uc002hvy.3,764
uc002hvz.3,1173
uc002hwa.3,1075
uc002hwb.3,879
uc002hwc.3,1078
uc002hwd.3,763
uc002hwe.4,739
uc002hwf.3,1005
uc002hwh.4,987
uc002hwi.3,967
uc002hwj.3,779
uc002hwk.2,1286
uc002hwl.4,1607
uc002hwm.3,1713
uc002hwn.3,1595
uc002hwp.1,1718
uc002hwq.1,2837
uc002hwr.3,2005
uc002hws.3,1671
uc002hwt.3,1644
uc002hwu.1,1715
uc002hwv.1,1689
uc002hwy.3,1840
uc002hwz.3,1958
uc002hxa.3,1757
uc002hxb.1,2614
uc002hxc.1,611
uc002hxd.4,1471
uc002hxe.4,2289
uc002hxf.2,1636
uc002hxg.4,1717
uc002hxh.2,1574
uc002hxi.1,2864
uc002hxj.3,1326
uc002hxk.3,1162
uc002hxl.3,470
uc002hxm.1,4090
uc002hxn.1,3934
uc002hxo.1,3883
uc002hxp.1,3859
uc002hxq.2,3355
uc002hxr.2,3211
uc002hxs.2,3508
uc002hxt.3,2602
uc002hxu.3,2785
uc002hxv.2,2883
uc002hxw.1,2014
uc002hxy.4,1646
uc002hyf.1,2326
uc002hyg.3,4353
uc002hyh.3,4323
uc002hyi.3,4357
uc002hyj.4,2080
uc002hyl.1,5222
uc002hym.1,5217
uc002hyo.3,2078
uc002hyp.3,1989
uc002hyq.3,2386
uc002hyr.3,2471
uc002hys.3,2490
uc002hyt.3,2498
uc002hyv.3,2257
uc002hyw.3,2617
uc002hyx.2,3112
uc002hyy.2,616
uc002hyz.3,1815
uc002hza.3,1698
uc002hzb.2,3923
uc002hzc.1,577
uc002hzd.3,2693
uc002hze.4,2535
uc002hzf.4,2446
uc002hzg.2,2400
uc002hzh.3,5094
uc002hzi.3,1782
uc002hzj.2,4300
uc002hzk.1,4923
uc002hzl.1,4973
uc002hzm.1,4948
uc002hzn.1,4951
uc002hzo.3,3634
uc002hzp.1,1338
uc002hzq.3,4122
uc002hzr.3,4140
uc002hzs.3,4143
uc002hzt.3,2136
uc002hzu.3,1880
uc002hzv.3,2782
uc002hzw.3,2231
uc002hzy.3,2275
uc002hzz.4,2165
uc002iad.4,2557
uc002iae.4,2232
uc002iaf.3,2400
uc002iag.3,2562
uc002iah.3,2310
uc002iai.3,1457
uc002iaj.4,1433
uc002iak.3,1421
uc002ial.2,3809
uc002iam.1,2623
uc002ian.3,1951
uc002iap.3,1960
uc002iat.2,2409
uc002iau.3,3062
uc002iav.3,3037
uc002iaw.2,4472
uc002iax.4,1244
uc002iay.3,5454
uc002iaz.3,4646
uc002iba.3,4619
uc002ibc.3,1005
uc002ibe.4,1681
uc002ibf.4,3257
uc002ibg.3,786
uc002ibi.3,1101
uc002ibj.3,4178
uc002ibk.1,2498
uc002ibl.4,808
uc002ibm.4,3277
uc002ibn.2,2143
uc002ibo.3,2116
uc002ibp.3,3603
uc002ibq.4,3476
uc002ibr.4,3437
uc002ibs.4,3764
uc002ibt.3,2584
uc002ibu.3,2665
uc002ibv.4,4032
uc002ibw.1,2073
uc002ibx.3,992
uc002iby.2,1984
uc002ibz.2,1844
uc002ica.2,1463
uc002icb.2,4161
uc002icd.3,1790
uc002ich.3,1892
uc002ici.1,3828
uc002icj.3,490
uc002icm.1,2758
uc002icn.3,4152
uc002icp.4,7111
uc002icq.3,7207
uc002ict.3,7270
uc002icu.3,3783
uc002idc.1,2075
uc002idd.3,4450
uc002ide.1,3758
uc002idf.3,2102
uc002idg.3,1366
uc002idh.3,1219
uc002idi.1,2287
uc002idn.1,2795
uc002idt.3,1585
uc002idu.1,4200
uc002idv.4,1574
uc002idw.3,2259
uc002idx.4,2430
uc002idy.1,504
uc002idz.3,2314
uc002iea.3,2141
uc002ieb.3,2168
uc002iec.1,2300
uc002ied.4,4122
uc002iee.4,4258
uc002ieg.3,827
uc002ieh.3,2996
uc002iei.4,2835
uc002iej.3,2814
uc002iel.2,996
uc002iem.3,2786
uc002ien.1,4229
uc002ieo.1,4412
uc002iep.3,457
uc002ieq.3,1052
uc002ier.1,763
uc002ies.3,2072
uc002iet.3,1984
uc002ieu.3,1539
uc002iev.3,2484
uc002iew.1,380
uc002iex.3,1578
uc002iey.3,1772
uc002iez.3,1637
uc002ifa.1,3027
uc002ifd.1,5203
uc002ife.1,5324
uc002iff.1,5327
uc002ifg.1,1771
uc002ifh.2,3953
uc002ifi.2,2725
uc002ifj.2,2388
uc002ifk.1,2120
uc002ifl.1,2139
uc002ifm.1,1849
uc002ifn.4,2258
uc002ifo.3,1990
uc002ifp.3,1922
uc002ifr.3,1633
uc002ift.3,2423
uc002ifx.3,1664
uc002ify.3,1674
uc002ifz.3,3614
uc002iga.3,3593
uc002igc.3,4689
uc002igd.3,4603
uc002ige.2,2067
uc002igf.4,4953
uc002igh.3,5045
uc002igi.3,1858
uc002igj.3,1843
uc002igl.4,2047
uc002igm.2,1586
uc002ign.2,1610
uc002igp.1,2305
uc002igq.1,1654
uc002igs.2,2634
uc002igt.1,3334
uc002igu.1,3184
uc002igv.2,7274
uc002igw.2,7019
uc002igx.2,3819
uc002igy.1,1878
uc002igz.3,4069
uc002iha.3,4680
uc002ihc.2,2138
uc002ihe.3,3398
uc002ihf.3,3076
uc002ihg.4,2388
uc002ihh.3,4402
uc002ihi.3,2631
uc002ihj.3,7881
uc002ihk.3,7644
uc002ihl.3,7640
uc002ihm.4,635
uc002ihn.2,4167
uc002iho.4,1748
uc002ihp.1,2632
uc002ihq.3,3086
uc002ihr.3,1831
uc002iht.4,4218
uc002ihv.3,1500
uc002ihx.2,2047
uc002ihy.3,676
uc002ihz.3,4884
uc002iib.3,3457
uc002iic.3,2021
uc002iid.2,1500
uc002iie.3,1905
uc002iif.3,1867
uc002iig.3,4785
uc002iih.1,1330
uc002iii.1,1180
uc002iij.1,1250
uc002iik.1,2048
uc002iil.3,1556
uc002iin.3,3961
uc002iio.3,920
uc002iip.1,742
uc002iiq.3,2431
uc002iis.1,1284
uc002iit.4,1260
uc002iiu.1,3166
uc002iiv.1,4587
uc002iiw.1,4465
uc002iix.3,3650
uc002iiy.1,2853
uc002ija.3,5299
uc002ijb.4,4914
uc002ijc.3,2385
uc002ije.3,2746
uc002ijj.4,2608
uc002ijk.4,2463
uc002ijm.3,2577
uc002ijn.3,2457
uc002ijo.2,2371
uc002ijp.3,2522
uc002ijr.4,6761
uc002ijs.4,5810
uc002ijt.4,5636
uc002iju.4,5543
uc002ijw.4,3016
uc002ijx.4,5723
uc002ijy.2,445
uc002ikc.3,5349
uc002ikd.3,5051
uc002ike.3,522
uc002ikf.3,980
uc002ikg.3,5177
uc002iki.4,850
uc002ikj.3,3089
uc002ikk.3,5271
uc002ikn.1,5175
uc002iko.4,850
uc002ikq.1,3087
uc002iks.2,5273
uc002iku.3,3981
uc002ikv.3,3355
uc002ikw.1,1464
uc002ikx.1,2638
uc002iky.3,2220
uc002ikz.3,1469
uc002ila.3,3319
uc002ilb.3,1093
uc002ild.4,5592
uc002ile.4,5610
uc002ilf.4,5589
uc002ilg.3,908
uc002ilh.3,855
uc002ili.1,1391
uc002ilj.3,4894
uc002ilk.1,934
uc002ill.1,1804
uc002ilm.3,3530
uc002iln.3,3950
uc002ilo.2,752
uc002ilp.2,1396
uc002ilq.3,1913
uc002ilr.4,4339
uc002ils.1,2290
uc002ilt.2,4272
uc002ilu.3,4134
uc002ilv.1,2572
uc002ilw.1,4503
uc002ilx.1,3656
uc002ily.3,1847
uc002ilz.3,1749
uc002ima.3,1922
uc002imd.3,1567
uc002imf.3,1834
uc002img.2,3805
uc002imh.1,3794
uc002imi.3,816
uc002imj.1,2927
uc002imk.3,3112
uc002iml.3,3288
uc002imm.3,1715
uc002imo.3,3465
uc002imp.4,1517
uc002imq.2,2794
uc002imr.4,1996
uc002ims.4,2706
uc002imy.3,901
uc002imz.4,4874
uc002ina.4,4487
uc002inb.4,4784
uc002inc.1,1189
uc002ind.4,2422
uc002ine.4,2232
uc002inf.1,2402
uc002ing.1,2342
uc002inh.1,2128
uc002ini.1,1576
uc002inj.1,1573
uc002ink.1,1014
uc002inm.3,1602
uc002inn.3,3160
uc002ino.3,3618
uc002inp.3,2033
uc002inq.3,110
uc002inr.3,1821
uc002ins.1,1676
uc002int.1,2915
uc002inv.3,1366
uc002inw.3,1823
uc002inx.3,2700
uc002iny.3,383
uc002inz.2,564
uc002ioa.3,3036
uc002iob.3,2542
uc002ioc.3,4504
uc002iod.3,3413
uc002iof.4,3682
uc002iog.3,646
uc002ioh.3,576
uc002ioi.3,3126
uc002ioj.3,1213
uc002iok.3,1210
uc002iol.1,711
uc002iom.3,8769
uc002ion.2,2021
uc002ioo.2,1040
uc002iop.1,2109
uc002ioq.1,2091
uc002ios.2,2173
uc002iot.2,2313
uc002iou.4,4664
uc002iov.4,11492
uc002iow.3,11347
uc002iox.1,1826
uc002ioy.1,1754
uc002ioz.4,3420
uc002ipa.3,5552
uc002ipb.3,3090
uc002ipc.3,3019
uc002ipd.3,3038
uc002ipe.3,2968
uc002ipf.3,2967
uc002ipg.3,2916
uc002iph.1,1186
uc002ipj.1,1470
uc002ipk.3,2361
uc002ipl.2,3556
uc002ipm.3,3646
uc002ipo.1,675
uc002ipp.1,657
uc002ipq.1,597
uc002ipr.1,624
uc002ips.1,564
uc002ipt.3,207
uc002ipu.3,225
uc002ipv.3,2010
uc002ipw.3,1763
uc002ipy.3,2602
uc002iqb.3,2695
uc002iqc.3,2657
uc002iqe.4,2870
uc002iqf.4,3300
uc002iqg.4,3216
uc002iqh.4,4028
uc002iqi.3,1433
uc002iqj.3,1061
uc002iqk.3,1219
uc002iqm.3,5927
uc002iqn.2,2767
uc002iqo.3,3567
uc002iqq.3,703
uc002iqr.2,2435
uc002iqs.2,2315
uc002iqt.3,2915
uc002iqu.2,2239
uc002iqw.1,2499
uc002iqz.3,3350
uc002ira.4,3927
uc002irc.3,3541
uc002ird.3,2740
uc002ire.3,2795
uc002irf.3,2692
uc002irg.3,2649
uc002irh.3,1433
uc002irj.2,7628
uc002irk.2,8246
uc002irl.2,7898
uc002irm.2,8009
uc002irn.2,7844
uc002iro.2,7865
uc002irp.2,8111
uc002irr.2,7967
uc002irs.2,8078
uc002irt.2,7913
uc002iru.2,8144
uc002irv.2,7934
uc002irw.2,8033
uc002irx.2,7730
uc002iry.2,7697
uc002irz.2,7946
uc002isa.2,7865
uc002isb.2,7988
uc002isc.2,8213
uc002isd.2,7892
uc002ise.2,7976
uc002isf.2,8057
uc002isg.2,7811
uc002ish.2,7832
uc002isi.2,7796
uc002isj.3,1760
uc002isk.4,1885
uc002isl.3,5166
uc002ism.3,1545
uc002isn.3,2280
uc002iso.3,4169
uc002isp.2,1117
uc002isq.3,2318
uc002isr.3,2012
uc002iss.3,3517
uc002ist.1,3158
uc002isv.4,3754
uc002isw.3,2235
uc002isy.4,1415
uc002ita.3,7940
uc002itb.3,8231
uc002itc.3,8273
uc002itd.3,8243
uc002ite.3,2455
uc002itf.3,2605
uc002itg.3,1412
uc002ith.2,1054
uc002iti.2,834
uc002itj.3,1075
uc002itk.3,1295
uc002itl.3,850
uc002itm.3,829
uc002itn.3,666
uc002ito.3,708
uc002itp.4,2587
uc002itq.4,2807
uc002itr.4,5382
uc002its.3,1884
uc002itt.1,2645
uc002itv.4,3012
uc002itw.4,3244
uc002itx.4,3370
uc002ity.4,2935
uc002itz.2,1644
uc002iua.2,2335
uc002iub.3,2477
uc002iuc.3,1238
uc002iud.2,2340
uc002iue.2,2717
uc002iuf.1,6046
uc002iug.1,5599
uc002iuh.2,5095
uc002iui.3,2723
uc002iuj.4,1755
uc002iuk.4,2253
uc002iul.4,2057
uc002ium.4,2164
uc002iun.1,2426
uc002iuo.3,1342
uc002iup.2,1892
uc002iuq.4,2012
uc002iur.3,7768
uc002ius.1,5367
uc002iut.3,5744
uc002iuu.3,2633
uc002iuv.4,1945
uc002iuw.3,1318
uc002iux.3,3968
uc002iuy.3,2581
uc002iuz.1,1581
uc002iva.3,2143
uc002ivb.3,5124
uc002ivc.3,1492
uc002ivd.2,3926
uc002ive.2,3621
uc002ivf.1,4633
uc002ivg.1,4056
uc002ivh.1,4722
uc002ivi.3,5443
uc002ivj.3,5643
uc002ivn.3,2161
uc002ivq.3,2717
uc002ivr.2,2398
uc002ivt.3,2979
uc002ivu.1,3215
uc002ivv.3,4158
uc002ivw.4,1586
uc002ivx.5,7698
uc002ivz.3,2250
uc002iwa.3,2451
uc002iwb.3,2387
uc002iwc.3,2378
uc002iwe.2,1528
uc002iwf.3,5574
uc002iwg.4,4354
uc002iwh.4,4557
uc002iwi.1,4107
uc002iwj.2,5829
uc002iwk.2,1561
uc002iwl.2,2796
uc002iwm.2,1856
uc002iwo.2,1675
uc002iwp.2,1943
uc002iwq.2,2127
uc002iwr.2,4928
uc002iws.2,4808
uc002iwt.1,591
uc002iwu.3,1282
uc002iww.3,1115
uc002iwx.4,6545
uc002iwy.4,3618
uc002iwz.4,4516
uc002ixa.4,4475
uc002ixb.3,1339
uc002ixd.2,2972
uc002ixe.2,2795
uc002ixf.2,6473
uc002ixi.3,3266
uc002ixj.3,1150
uc002ixk.2,3284
uc002ixl.1,3222
uc002ixm.1,5232
uc002ixn.2,3667
uc002ixo.1,1132
uc002ixp.3,5460
uc002ixq.1,8575
uc002ixr.1,8587
uc002ixs.3,2117
uc002ixt.3,798
uc002ixu.4,2174
uc002ixv.3,72
uc002ixw.2,2492
uc002ixx.2,2327
uc002ixy.4,5354
uc002iya.3,2016
uc002iyb.3,1915
uc002iyc.4,1838
uc002iyd.4,898
uc002iye.1,1603
uc002iyf.2,1129
uc002iyk.1,3935
uc002iyl.3,621
uc002iym.4,1154
uc002iyn.1,5779
uc002iyo.1,7026
uc002iyp.1,130
uc002iyq.3,960
uc002iyr.1,2319
uc002iys.1,6468
uc002iyt.2,4777
uc002iyu.4,3564
uc002iyv.4,3609
uc002iyw.4,3721
uc002iyx.1,950
uc002iyy.4,2956
uc002iyz.4,2345
uc002iza.4,2300
uc002izb.4,2221
uc002izc.4,2101
uc002ize.3,5687
uc002izg.3,3358
uc002izh.1,1530
uc002izi.3,2470
uc002izj.2,770
uc002izk.2,8166
uc002izl.1,2341
uc002izm.3,6162
uc002izn.3,5881
uc002izo.3,10465
uc002izp.3,1081
uc002izq.2,874
uc002izu.2,1544
uc002izv.2,2519
uc002izw.3,2721
uc002izx.4,5424
uc002izz.4,5439
uc002jaa.4,5343
uc002jad.4,5992
uc002jae.4,3286
uc002jaf.4,3207
uc002jag.4,3101
uc002jah.2,3392
uc002jaj.1,3173
uc002jak.3,2276
uc002jal.4,11747
uc002jam.1,3285
uc002jan.1,1594
uc002jao.4,9162
uc002jap.3,3256
uc002jaq.3,3015
uc002jar.3,2987
uc002jas.3,3154
uc002jat.3,2984
uc002jau.2,4969
uc002jav.2,3264
uc002jaw.2,4862
uc002jax.1,1726
uc002jay.3,3404
uc002jaz.1,3017
uc002jbb.4,1416
uc002jbc.4,6380
uc002jbd.3,1469
uc002jbe.3,4573
uc002jbf.3,4826
uc002jbg.3,4733
uc002jbh.3,4814
uc002jbj.4,3225
uc002jbl.4,3461
uc002jbm.3,2337
uc002jbn.3,2308
uc002jbo.3,2226
uc002jbp.3,2772
uc002jbr.3,3168
uc002jbs.4,3419
uc002jbt.2,1877
uc002jbu.3,3993
uc002jbv.3,3922
uc002jbw.1,1708
uc002jbx.3,4037
uc002jby.3,2989
uc002jbz.3,2991
uc002jca.3,3559
uc002jcb.3,1360
uc002jcd.3,1495
uc002jcg.3,598
uc002jch.3,883
uc002jci.3,1136
uc002jcl.2,1157
uc002jcm.2,900
uc002jcn.2,859
uc002jco.2,904
uc002jcs.2,918
uc002jcz.1,768
uc002jda.1,837
uc002jdb.1,661
uc002jdc.1,588
uc002jdd.1,651
uc002jdi.3,777
uc002jdj.3,822
uc002jdk.3,702
uc002jdl.3,537
uc002jdm.3,376
uc002jdn.3,683
uc002jdp.1,1264
uc002jdq.1,1261
uc002jdr.1,949
uc002jds.1,7805
uc002jdt.4,3107
uc002jdu.4,1212
uc002jdv.4,1253
uc002jdw.4,1218
uc002jdx.4,1136
uc002jdy.1,2694
uc002jdz.2,4005
uc002jeb.3,133
uc002jec.3,5091
uc002jed.3,5090
uc002jee.3,5069
uc002jef.2,4453
uc002jei.3,1594
uc002jej.2,3725
uc002jek.2,3759
uc002jel.1,609
uc002jem.3,2689
uc002jen.3,2712
uc002jeo.1,2176
uc002jep.1,3866
uc002jeq.1,3895
uc002jer.1,3941
uc002jet.1,1650
uc002jeu.3,2874
uc002jev.3,4368
uc002jew.4,2922
uc002jex.1,2648
uc002jey.2,5750
uc002jez.3,2511
uc002jfa.3,3442
uc002jfb.3,3756
uc002jfc.3,6311
uc002jfd.3,2515
uc002jfe.3,2524
uc002jfg.3,2249
uc002jfh.3,3864
uc002jfi.3,4232
uc002jfj.1,1304
uc002jfk.3,1311
uc002jfl.3,3518
uc002jfm.3,3405
uc002jfn.4,1201
uc002jfo.1,2763
uc002jfp.1,8770
uc002jfq.1,2111
uc002jft.2,3430
uc002jfu.3,1318
uc002jfv.4,13877
uc002jfx.4,13830
uc002jfy.3,1797
uc002jfz.3,2081
uc002jga.3,1737
uc002jgb.4,6367
uc002jgc.4,6248
uc002jgd.1,2454
uc002jge.3,10863
uc002jgf.3,10914
uc002jgg.3,4121
uc002jgh.3,1610
uc002jgi.4,1421
uc002jgj.4,1564
uc002jgk.3,1980
uc002jgl.3,2209
uc002jgq.3,11193
uc002jgr.1,1399
uc002jgs.1,1395
uc002jgt.1,1423
uc002jgu.1,1427
uc002jgv.1,1980
uc002jgw.1,1806
uc002jgx.1,402
uc002jgy.1,2266
uc002jgz.2,3828
uc002jha.2,3955
uc002jhc.2,2770
uc002jhg.4,4495
uc002jhh.4,4333
uc002jhi.4,4302
uc002jhj.4,4435
uc002jhk.4,4292
uc002jhl.4,4705
uc002jhn.3,3702
uc002jho.3,4275
uc002jhp.3,5720
uc002jhq.3,6001
uc002jhr.3,3347
uc002jhs.3,1644
uc002jht.3,1483
uc002jhu.3,6301
uc002jhv.3,1516
uc002jhw.1,5296
uc002jhy.3,1503
uc002jhz.3,1429
uc002jib.2,5156
uc002jic.2,6023
uc002jid.2,6114
uc002jie.2,7030
uc002jif.2,9249
uc002jig.2,8177
uc002jih.2,2926
uc002jii.3,1531
uc002jij.3,1869
uc002jik.3,3060
uc002jil.4,3090
uc002jim.3,1045
uc002jin.4,4064
uc002jio.4,3983
uc002jip.4,4011
uc002jiq.3,3754
uc002jir.3,5386
uc002jis.3,2060
uc002jit.1,1800
uc002jiu.1,3032
uc002jiv.3,1739
uc002jiw.3,3934
uc002jiz.2,2257
uc002jja.3,2761
uc002jjb.3,2782
uc002jje.3,2964
uc002jjf.1,4089
uc002jjg.3,3034
uc002jjh.3,3072
uc002jji.4,2825
uc002jjj.4,2888
uc002jjk.1,2100
uc002jjl.4,3531
uc002jjm.4,3639
uc002jjn.3,3024
uc002jjo.3,3101
uc002jjp.1,2890
uc002jjt.4,8181
uc002jjv.1,795
uc002jjy.1,2456
uc002jjz.3,392
uc002jka.3,357
uc002jkb.3,2485
uc002jkc.3,3445
uc002jkd.3,3255
uc002jke.3,480
uc002jkf.3,2279
uc002jkg.3,2240
uc002jkh.1,4222
uc002jki.3,1222
uc002jkj.2,2139
uc002jkk.2,2013
uc002jkl.2,1992
uc002jkm.4,3643
uc002jkn.2,1678
uc002jkp.3,2373
uc002jkq.3,1592
uc002jkr.3,1820
uc002jkt.3,2668
uc002jku.3,2318
uc002jkv.4,1893
uc002jkw.4,1554
uc002jkx.2,2294
uc002jky.2,1587
uc002jkz.2,644
uc002jla.1,2525
uc002jlb.2,3525
uc002jlc.2,3168
uc002jld.2,3265
uc002jlf.3,1787
uc002jlg.3,1759
uc002jlh.3,1805
uc002jli.3,1820
uc002jlj.1,870
uc002jlk.3,2652
uc002jln.1,827
uc002jlo.4,2016
uc002jlq.3,1875
uc002jlr.3,1872
uc002jls.4,4749
uc002jlt.1,4264
uc002jlu.1,3237
uc002jlv.1,4947
uc002jlx.3,1901
uc002jly.3,1883
uc002jlz.3,1859
uc002jmb.3,1579
uc002jmd.1,2052
uc002jme.1,3561
uc002jmf.1,1361
uc002jmi.3,2164
uc002jmj.4,3342
uc002jmk.2,1295
uc002jml.4,3533
uc002jmm.3,879
uc002jmn.1,622
uc002jmo.1,550
uc002jmp.3,3698
uc002jmq.3,3579
uc002jmr.4,2017
uc002jmt.4,1951
uc002jmu.4,2060
uc002jmw.1,2126
uc002jmx.3,957
uc002jmy.3,1013
uc002jmz.1,1696
uc002jna.1,1601
uc002jnb.1,1582
uc002jne.3,1066
uc002jnf.3,994
uc002jng.1,2311
uc002jnh.1,1928
uc002jni.2,3876
uc002jnj.2,3777
uc002jnk.2,4045
uc002jnm.4,1415
uc002jnp.3,1419
uc002jnq.3,1440
uc002jnr.3,1317
uc002jns.4,2344
uc002jnt.4,1680
uc002jnu.4,1642
uc002jnv.4,1658
uc002jnw.4,1568
uc002jnx.4,3304
uc002jny.4,3181
uc002jnz.4,5464
uc002job.4,2964
uc002joc.4,5016
uc002jod.4,1755
uc002joe.1,908
uc002jof.1,1941
uc002jog.1,1406
uc002joh.3,3548
uc002joi.3,3505
uc002joj.3,3528
uc002jok.3,2374
uc002jom.1,5032
uc002jon.1,6149
uc002joo.1,5765
uc002joq.4,2805
uc002jor.1,4534
uc002jos.4,2493
uc002jot.4,1176
uc002jow.2,1548
uc002joy.3,828
uc002joz.4,2570
uc002jpa.4,2443
uc002jpb.2,2910
uc002jpe.3,2519
uc002jpf.3,2471
uc002jpg.3,5919
uc002jph.3,5709
uc002jpi.4,5587
uc002jpj.3,5691
uc002jpk.3,1361
uc002jpl.3,2705
uc002jpn.4,1328
uc002jpo.4,1068
uc002jpp.3,4391
uc002jpq.1,4681
uc002jps.3,1944
uc002jpv.3,1695
uc002jpw.3,2263
uc002jpx.4,3439
uc002jpz.1,1889
uc002jqa.1,4578
uc002jqb.3,2582
uc002jqc.3,4825
uc002jqd.1,2737
uc002jqe.3,7584
uc002jqf.3,7584
uc002jqi.2,6587
uc002jqj.2,2045
uc002jqk.2,2850
uc002jql.2,2736
uc002jqm.1,1298
uc002jqn.2,1473
uc002jqo.2,2167
uc002jqp.2,3349
uc002jqq.3,4793
uc002jqr.3,4700
uc002jqs.3,4946
uc002jqu.2,3002
uc002jqv.2,771
uc002jqx.3,2640
uc002jqy.2,2177
uc002jqz.3,4891
uc002jra.3,4825
uc002jrb.1,30
uc002jrd.1,5359
uc002jrf.1,2238
uc002jrg.1,2506
uc002jrh.2,1863
uc002jri.2,1821
uc002jrj.2,2184
uc002jrk.3,1866
uc002jrl.4,4138
uc002jrm.4,5355
uc002jrn.4,3630
uc002jro.3,1026
uc002jrq.2,3605
uc002jrr.1,4490
uc002jrs.1,2115
uc002jrt.3,2016
uc002jru.2,2166
uc002jrw.1,2065
uc002jrx.2,1994
uc002jrz.1,1381
uc002jsa.2,2534
uc002jsb.2,2435
uc002jsd.2,3607
uc002jse.2,74
uc002jsg.4,2105
uc002jsh.3,2544
uc002jsi.3,2681
uc002jsj.3,2440
uc002jsk.1,2504
uc002jsl.3,1920
uc002jsm.3,1839
uc002jsn.1,5423
uc002jso.3,1822
uc002jsr.3,1137
uc002jst.3,1032
uc002jsu.3,794
uc002jsv.3,2963
uc002jsw.2,952
uc002jsy.4,1968
uc002jsz.1,1109
uc002jta.2,3225
uc002jtb.3,2799
uc002jtc.3,2706
uc002jtd.4,2988
uc002jte.3,3104
uc002jtf.3,857
uc002jtg.4,870
uc002jth.3,4238
uc002jti.3,4060
uc002jtj.3,2208
uc002jtl.3,187
uc002jtm.3,5540
uc002jto.3,5491
uc002jtr.2,3434
uc002jts.4,3825
uc002jtt.4,4000
uc002jtu.4,4457
uc002jtv.3,3986
uc002jtw.3,3939
uc002jtx.1,2630
uc002jty.4,3234
uc002jtz.3,4440
uc002jub.3,4704
uc002juc.2,440
uc002jud.2,9663
uc002jue.2,3864
uc002juf.2,9771
uc002juh.3,3188
uc002jui.1,1386
uc002juj.1,2774
uc002juk.2,2891
uc002jul.1,2789
uc002jum.4,1800
uc002jun.4,2440
uc002juo.2,2387
uc002jup.2,4419
uc002juq.2,3938
uc002jur.1,1797
uc002jus.4,1090
uc002jut.3,1575
uc002juu.1,1694
uc002juw.2,1595
uc002juy.3,623
uc002juz.3,1745
uc002jva.3,1730
uc002jvb.3,1153
uc002jvc.3,538
uc002jvd.2,694
uc002jve.1,507
uc002jvf.3,2700
uc002jvg.3,2631
uc002jvh.3,2513
uc002jvi.3,2796
uc002jvk.3,2410
uc002jvl.2,2734
uc002jvm.3,2191
uc002jvn.3,1610
uc002jvo.3,1595
uc002jvp.1,3158
uc002jvq.3,2624
uc002jvs.3,5277
uc002jvv.2,1902
uc002jvw.3,3308
uc002jvy.1,2832
uc002jvz.1,5800
uc002jwa.1,4686
uc002jwb.1,1924
uc002jwc.1,3366
uc002jwd.1,1786
uc002jwe.3,3393
uc002jwf.3,3655
uc002jwg.2,2106
uc002jwh.3,2260
uc002jwi.3,1932
uc002jwj.3,3535
uc002jwk.3,3340
uc002jwl.2,1600
uc002jwn.3,3479
uc002jwo.3,919
uc002jwp.4,2979
uc002jwq.4,2810
uc002jwr.4,2833
uc002jws.4,2795
uc002jwt.3,2922
uc002jwu.1,1860
uc002jwv.4,4494
uc002jww.4,4732
uc002jwz.3,4192
uc002jxa.3,1842
uc002jxb.2,1077
uc002jxc.3,4265
uc002jxd.2,1546
uc002jxe.3,2649
uc002jxf.2,1501
uc002jxg.2,9830
uc002jxi.4,9791
uc002jxj.4,10946
uc002jxk.2,1173
uc002jxm.4,3804
uc002jxn.4,2894
uc002jxo.3,3590
uc002jxp.3,3775
uc002jxq.3,3510
uc002jxs.3,1734
uc002jxt.2,4176
uc002jxu.1,888
uc002jxv.3,2624
uc002jxw.2,4195
uc002jxx.3,1633
uc002jxy.2,5640
uc002jxz.4,2768
uc002jya.4,2662
uc002jyb.2,2920
uc002jyc.2,2923
uc002jyd.2,2723
uc002jyf.4,5324
uc002jyg.1,4788
