geneId,id,start_position,end_position,length
ENSG00000165061,11513,40530590,40897833,367244
ENSG00000165066,11514,41645178,41650669,5492
ENSG00000165071,11515,132685007,132760712,75706
ENSG00000165072,11516,70043581,70226970,183390
ENSG00000165076,11517,141836286,141841487,5202
ENSG00000165078,11518,67422038,67746385,324348
ENSG00000165084,11519,68330722,68819022,488301
ENSG00000165091,11520,72521801,72836351,314551
ENSG00000165092,11521,72900662,73080442,179781
ENSG00000165097,11522,18155329,18223853,68525
ENSG00000165102,11523,43140455,43202855,62401
ENSG00000165105,11524,82979585,83063177,83593
ENSG00000165113,11525,83739421,83829516,90096
ENSG00000165115,11526,83836698,83921465,84768
ENSG00000165118,11527,83938311,83956986,18676
ENSG00000165119,11528,83968083,83980616,12534
ENSG00000165120,11529,130207860,130216843,8984
ENSG00000165121,11530,85805359,85849542,44184
ENSG00000165124,11531,110365251,110579880,214630
ENSG00000165125,11532,142871203,142885762,14560
ENSG00000165131,11533,142939343,142940868,1526
ENSG00000165138,11534,98731329,98796965,65637
ENSG00000165140,11535,94603133,94640249,37117
ENSG00000165152,11536,101473171,101533537,60367
ENSG00000165156,11537,123248451,123275541,27091
ENSG00000165164,11538,35919734,36385319,465586
ENSG00000165168,11539,37780011,37813461,33451
ENSG00000165169,11540,37836757,37847637,10881
ENSG00000165171,11541,73834590,73842535,7946
ENSG00000165175,11542,38801432,38806537,5106
ENSG00000165178,11543,75156639,75172044,15406
ENSG00000165181,11544,111686173,111795008,108836
ENSG00000165182,11545,23907801,23939507,31707
ENSG00000165185,11546,112486847,112669397,182551
ENSG00000165186,11547,23334016,23404372,70357
ENSG00000165188,11548,113297093,113303376,6284
ENSG00000165192,11549,15281697,15315656,33960
ENSG00000165194,11550,100291644,100410273,118630
ENSG00000165195,11551,15319451,15335580,16130
ENSG00000165197,11552,15345591,15384376,38786
ENSG00000165202,11553,122614738,122615682,945
ENSG00000165204,11554,122800123,122801073,951
ENSG00000165209,11555,123109500,123268576,159077
ENSG00000165215,11556,73768997,73770270,1274
ENSG00000165219,11557,125261794,125367207,105414
ENSG00000165233,11558,93096218,93113283,17066
ENSG00000165238,11559,93184916,93320572,135657
ENSG00000165240,11560,77910656,78050395,139740
ENSG00000165244,11561,96385941,96418329,32389
ENSG00000165246,11562,14522638,14845650,323013
ENSG00000165259,11563,84317874,84502479,184606
ENSG00000165264,11564,32552999,32573184,20186
ENSG00000165269,11565,33383179,33402682,19504
ENSG00000165271,11566,33461441,33473930,12490
ENSG00000165272,11567,33441154,33447611,6458
ENSG00000165275,11568,37753803,37778972,25170
ENSG00000165280,11569,35056064,35073249,17186
ENSG00000165282,11570,35088688,35096601,7914
ENSG00000165283,11571,35099776,35103195,3420
ENSG00000165288,11572,80670854,80809688,138835
ENSG00000165300,11573,87672615,87696272,23658
ENSG00000165304,11574,36572862,36677683,104822
ENSG00000165309,11575,22928024,23038523,110500
ENSG00000165312,11576,23439458,23442390,2933
ENSG00000165322,11577,31805404,31928876,123473
ENSG00000165323,11578,92352096,92896470,544375
ENSG00000165325,11579,93329971,93438487,108517
ENSG00000165338,11580,91409280,91514829,105550
ENSG00000165349,11581,70925582,70931125,5544
ENSG00000165355,11582,39397669,39432500,34832
ENSG00000165359,11583,135520643,135582510,61868
ENSG00000165370,11584,137030148,137031674,1527
ENSG00000165376,11585,106900164,106930861,30698
ENSG00000165379,11586,41607570,41904549,296980
ENSG00000165383,11587,48909483,48914232,4750
ENSG00000165389,11588,34432789,34462356,29568
ENSG00000165392,11589,31033801,31173769,139969
ENSG00000165406,11590,45454585,45594906,140322
ENSG00000165409,11591,80954989,81146302,191314
ENSG00000165410,11592,34706769,34714823,8055
ENSG00000165416,11593,52652709,52700909,48201
ENSG00000165417,11594,81175452,81221377,45926
ENSG00000165424,11595,79382325,79445627,63303
ENSG00000165434,11596,74330318,74398473,68156
ENSG00000165443,11597,59176590,59247774,71185
ENSG00000165449,11598,59650761,59736002,85242
ENSG00000165457,11599,72216601,72221950,5350
ENSG00000165458,11600,72223701,72239105,15405
ENSG00000165462,11601,72239077,72245664,6588
ENSG00000165471,11602,52765380,52771700,6321
ENSG00000165474,11603,20187470,20192898,5429
ENSG00000165475,11604,20403667,20525857,122191
ENSG00000165476,11605,63521363,63625123,103761
ENSG00000165478,11606,124919193,124936412,17220
ENSG00000165480,11607,21153595,21176602,23008
ENSG00000165487,11608,21492691,21604214,111524
ENSG00000165490,11609,82899975,82958277,58303
ENSG00000165494,11610,83156988,83187451,30464
ENSG00000165495,11611,125164687,125433389,268703
ENSG00000165496,11612,46651010,46651821,812
ENSG00000165501,11613,49598697,49614672,15976
ENSG00000165502,11614,49618519,49620685,2167
ENSG00000165506,11615,49625174,49635230,10057
ENSG00000165507,11616,44970981,44978810,7830
ENSG00000165509,11617,141838316,141897832,59517
ENSG00000165511,11618,44997698,45000888,3191
ENSG00000165512,11619,45000475,45005326,4852
ENSG00000165516,11620,49767608,49786385,18778
ENSG00000165521,11621,88612431,88792752,180322
ENSG00000165525,11622,49782083,49853203,71121
ENSG00000165526,11623,126202094,126211692,9599
ENSG00000165527,11624,49893092,49897054,3963
ENSG00000165533,11625,88824153,88881078,56926
ENSG00000165548,11626,77116568,77259495,142928
ENSG00000165553,11627,77265483,77271312,5830
ENSG00000165555,11628,77394021,77423517,29497
ENSG00000165556,11629,27962137,27971139,9003
ENSG00000165566,11630,25161684,25172288,10605
ENSG00000165568,11631,4786629,4848062,61434
ENSG00000165572,11632,41127569,41132746,5178
ENSG00000165583,11633,48186220,48196763,10544
ENSG00000165584,11634,48346428,48356707,10280
ENSG00000165588,11635,56799905,56810479,10575
ENSG00000165591,11636,57286706,57489196,202491
ENSG00000165606,11637,49364181,49396016,31836
ENSG00000165609,11638,12165325,12196144,30820
ENSG00000165617,11639,58633967,58648321,14355
ENSG00000165621,11640,96985719,96994730,9012
ENSG00000165623,11641,13221767,13234334,12568
ENSG00000165626,11642,13438484,13528974,90491
ENSG00000165629,11643,7788129,7807815,19687
ENSG00000165630,11644,13586927,13630868,43942
ENSG00000165632,11645,7818504,8016627,198124
ENSG00000165633,11646,49014245,49115509,101265
ENSG00000165637,11647,75210154,75231448,21295
ENSG00000165643,11648,135693407,135699528,6122
ENSG00000165644,11649,75233969,75236030,2062
ENSG00000165646,11650,117241093,117279430,38338
ENSG00000165650,11651,117277274,117375467,98194
ENSG00000165655,11652,75397830,75401906,4077
ENSG00000165660,11653,124801785,124836670,34886
ENSG00000165661,11654,136206333,136245841,39509
ENSG00000165669,11655,118297930,118342328,44399
ENSG00000165671,11656,177133025,177300215,167191
ENSG00000165672,11657,119167703,119178833,11131
ENSG00000165675,11658,130623369,130903317,279949
ENSG00000165678,11659,84139440,84153245,13806
ENSG00000165682,11660,9985642,10013424,27783
ENSG00000165684,11661,136375577,136400168,24592
ENSG00000165685,11662,10170542,10191801,21260
ENSG00000165688,11663,136410570,136423761,13192
ENSG00000165689,11664,136401922,136410609,8688
ENSG00000165694,11665,132076993,132128020,51028
ENSG00000165695,11666,132725578,132878777,153200
ENSG00000165698,11667,132878027,132890201,12175
ENSG00000165699,11668,132891348,132944633,53286
ENSG00000165702,11669,132944000,132991687,47688
ENSG00000165704,11670,134460153,134520513,60361
ENSG00000165714,11671,12357079,12469694,112616
ENSG00000165716,11672,136712570,136724050,11481
ENSG00000165724,11673,137582079,137590490,8412
ENSG00000165730,11674,68827541,68895432,67892
ENSG00000165731,11675,43077027,43130351,53325
ENSG00000165732,11676,68956128,68985073,28946
ENSG00000165733,11677,42782801,42834937,52137
ENSG00000165752,11678,132207492,132331847,124356
ENSG00000165757,11679,30012800,30115494,102695
ENSG00000165762,11680,19875142,19883932,8791
ENSG00000165775,11681,155025980,155060303,34324
ENSG00000165782,11682,20457719,20461612,3894
ENSG00000165792,11683,20989770,20997035,7266
ENSG00000165794,11684,20999255,21001871,2617
ENSG00000165795,11685,21016763,21070872,54110
ENSG00000165799,11686,21042226,21044234,2009
ENSG00000165801,11687,21070270,21090240,19971
ENSG00000165802,11688,137447573,137459334,11762
ENSG00000165804,11689,21090046,21104722,14677
ENSG00000165805,11690,87980035,88034037,54003
ENSG00000165806,11691,113679162,113730907,51746
ENSG00000165807,11692,64549902,64589380,39479
ENSG00000165810,11693,181040225,181061523,21299
ENSG00000165813,11694,114120862,114174220,53359
ENSG00000165816,11695,114239330,114291513,52184
ENSG00000165819,11696,21498133,21511375,13243
ENSG00000165821,11697,21521081,21537216,16136
ENSG00000165828,11698,133347146,133352683,5538
ENSG00000165832,11699,114938193,114977676,39484
ENSG00000165837,11700,45534522,45615739,81218
ENSG00000165841,11701,94762624,94853260,90637
ENSG00000165861,11702,72969451,73027212,57762
ENSG00000165863,11703,116663696,116670264,6569
ENSG00000165868,11704,116671192,116849741,178550
ENSG00000165874,11705,46610474,46652025,41552
ENSG00000165879,11706,97319267,97321915,2649
ENSG00000165886,11707,97498868,97571209,72342
ENSG00000165887,11708,97572499,97583884,11386
ENSG00000165891,11709,77021247,77065580,44334
ENSG00000165895,11710,100687653,100991937,304285
ENSG00000165898,11711,74493720,74497106,3387
ENSG00000165899,11712,80209453,80379090,169638
ENSG00000165905,11713,45921621,45929096,7476
ENSG00000165912,11714,47177525,47186443,8919
ENSG00000165914,11715,90524564,90816479,291916
ENSG00000165915,11716,47407132,47416501,9370
ENSG00000165916,11717,47418769,47426473,7705
ENSG00000165917,11718,47437757,47449178,11422
ENSG00000165923,11719,47659591,47715389,55799
ENSG00000165929,11720,91779751,91867536,87786
ENSG00000165934,11721,92121937,92172145,50209
ENSG00000165935,11722,27466810,27502185,35376
ENSG00000165943,11723,93182196,93184928,2733
ENSG00000165948,11724,94081282,94103846,22565
ENSG00000165949,11725,94104836,94116698,11863
ENSG00000165953,11726,94487274,94517844,30571
ENSG00000165959,11727,95181940,95319906,137967
ENSG00000165966,11728,41188448,41574590,386143
ENSG00000165970,11729,20599400,20659285,59886
ENSG00000165972,11730,95867048,95942974,75927
ENSG00000165973,11731,20669551,21575681,906131
ENSG00000165983,11732,16436943,16513745,76803
ENSG00000165985,11733,16513743,16522005,8263
ENSG00000165995,11734,18140677,18541869,401193
ENSG00000165996,11735,17589032,17617377,28346
ENSG00000165997,11736,18659405,18681639,22235
ENSG00000166002,11737,93478472,93543508,65037
ENSG00000166004,11738,93661639,93730358,68720
ENSG00000166006,11739,75040077,75209868,169792
ENSG00000166007,11740,55291883,55298270,6388
ENSG00000166012,11741,93729948,93784391,54444
ENSG00000166013,11742,89841997,89850970,8974
ENSG00000166016,11743,34150988,34358008,207021
ENSG00000166024,11744,98134624,98244897,110274
ENSG00000166025,11745,94706431,94876753,170323
ENSG00000166033,11746,122461525,122514908,53384
ENSG00000166035,11747,58410569,58569843,159275
ENSG00000166037,11748,95789965,95832693,42729
ENSG00000166046,11749,106301929,106347015,45087
ENSG00000166049,11750,151563622,151676739,113118
ENSG00000166068,11751,38252326,38357249,104924
ENSG00000166069,11752,37921939,37967724,45786
ENSG00000166073,11753,39799032,39920892,121861
ENSG00000166086,11754,134068925,134152001,83077
ENSG00000166090,11755,23372809,23376403,3595
ENSG00000166091,11756,23376808,23379772,2965
ENSG00000166104,11757,62227896,62253235,25340
ENSG00000166105,11758,134274245,134319564,45320
ENSG00000166106,11759,130448974,130476641,27668
ENSG00000166111,11760,108907741,109021240,113500
ENSG00000166118,11761,133840631,133845538,4908
ENSG00000166123,11762,46884378,46931297,46920
ENSG00000166126,11763,102922656,102933596,10941
ENSG00000166128,11764,63189469,63267782,78314
ENSG00000166130,11765,98613405,98645113,31709
ENSG00000166133,11766,40569300,40574943,5644
ENSG00000166135,11767,100529072,100559998,30927
ENSG00000166136,11768,100523740,100530000,6261
ENSG00000166140,11769,40807086,40815084,7999
ENSG00000166143,11770,40815445,40828709,13265
ENSG00000166145,11771,40844018,40858207,14190
ENSG00000166147,11772,48408306,48645849,237544
ENSG00000166148,11773,63142759,63150942,8184
ENSG00000166152,11774,49373823,49399431,25609
ENSG00000166153,11775,100203669,100267079,63411
ENSG00000166159,11776,1820267,1836752,16486
ENSG00000166160,11777,154219756,154233286,13531
ENSG00000166164,11778,50313487,50368934,55448
ENSG00000166165,11779,103519659,103523111,3453
ENSG00000166166,11780,103529184,103537073,7890
ENSG00000166167,11781,101354033,101557321,203289
ENSG00000166169,11782,101578882,101588270,9389
ENSG00000166170,11783,103556544,103562831,6288
ENSG00000166171,11784,101570560,101609668,39109
ENSG00000166173,11785,70829130,70854159,25030
ENSG00000166181,11786,43311963,43344529,32567
ENSG00000166183,11787,104085679,104115581,29903
ENSG00000166188,11788,57994668,58000453,5786
ENSG00000166189,11789,102065390,102068038,2649
ENSG00000166192,11790,72114258,72143688,29431
ENSG00000166197,11791,102152176,102163871,11696
ENSG00000166199,11792,43880811,43920266,39456
ENSG00000166200,11793,49106068,49155661,49594
ENSG00000166206,11794,26543546,26939539,395994
ENSG00000166211,11795,101475421,101486997,11577
ENSG00000166220,11796,70771239,70785401,14163
ENSG00000166224,11797,70815961,70881173,65213
ENSG00000166225,11798,69470349,69579789,109441
ENSG00000166226,11799,69585334,69601570,16237
ENSG00000166228,11800,70882280,70888784,6505
ENSG00000166233,11801,72474326,72602985,128660
ENSG00000166246,11802,4734272,4749396,15125
ENSG00000166250,11803,123069865,123195281,125417
ENSG00000166257,11804,123629187,123655244,26058
ENSG00000166260,11805,54951902,54968785,16884
ENSG00000166261,11806,123724177,123741675,17499
ENSG00000166262,11807,49326962,49620931,293970
ENSG00000166263,11808,54968727,55173632,204906
ENSG00000166265,11809,26466209,26573284,107076
ENSG00000166266,11810,108008733,108107776,99044
ENSG00000166268,11811,69825304,69959097,133794
ENSG00000166272,11812,102743970,102816267,72298
ENSG00000166275,11813,102854223,102864961,10739
ENSG00000166278,11814,31897785,31945672,47888
ENSG00000166289,11815,29665056,29675457,10402
ENSG00000166292,11816,55719627,55732121,12495
ENSG00000166295,11817,72216000,72235860,19861
ENSG00000166311,11818,6390431,6394998,4568
ENSG00000166313,11819,6395124,6419414,24291
ENSG00000166317,11820,73644881,73663803,18923
ENSG00000166321,11821,73110375,73131828,21454
ENSG00000166323,11822,108308519,108467531,159013
ENSG00000166326,11823,35662805,35818007,155203
ENSG00000166329,11824,57744481,57745312,832
ENSG00000166333,11825,6603708,6610874,7167
ENSG00000166337,11826,6606296,6612667,6372
ENSG00000166340,11827,6612763,6619461,6699
ENSG00000166341,11828,6621323,6655854,34532
ENSG00000166342,11829,72742314,72868146,125833
ENSG00000166343,11830,73423579,73433561,9983
ENSG00000166347,11831,74250847,74292016,41170
ENSG00000166348,11832,73497538,73625953,128416
ENSG00000166349,11833,36510709,36593156,82448
ENSG00000166351,11834,13609858,13641585,31728
ENSG00000166352,11835,36594493,36659290,64798
ENSG00000166359,11836,33132090,33175795,43706
ENSG00000166363,11837,6845652,6846705,1054
ENSG00000166368,11838,6891490,6892599,1110
ENSG00000166377,11839,79069285,79378283,308999
ENSG00000166387,11840,7513298,7657127,143830
ENSG00000166391,11841,75717819,75732958,15140
ENSG00000166394,11842,7665100,7677222,12123
ENSG00000166396,11843,63752935,63805376,52442
ENSG00000166398,11844,34254537,34355586,101050
ENSG00000166401,11845,63969925,64019779,49855
ENSG00000166402,11846,8019244,8106112,86869
ENSG00000166405,11847,8106093,8169055,62963
ENSG00000166407,11848,8224304,8268716,44413
ENSG00000166408,11849,7772890,7773814,925
ENSG00000166411,11850,78131498,78171949,40452
ENSG00000166415,11851,53513741,53762878,249138
ENSG00000166426,11852,78340324,78348230,7907
ENSG00000166428,11853,104924816,104937790,12975
ENSG00000166432,11854,101882288,101932031,49744
ENSG00000166435,11855,74807739,74949200,141462
ENSG00000166436,11856,8612037,8671866,59830
ENSG00000166439,11857,74748868,74842413,93546
ENSG00000166441,11858,8682411,8714759,32349
ENSG00000166444,11859,8693351,8910951,217601
ENSG00000166446,11860,80597906,80804329,206424
ENSG00000166448,11861,98846488,98870771,24284
ENSG00000166450,11862,55611546,55743090,131545
ENSG00000166451,11863,81006498,81033114,26617
ENSG00000166452,11864,8911139,8920084,8946
ENSG00000166454,11865,81035847,81047358,11512
ENSG00000166455,11866,81053497,81077267,23771
ENSG00000166471,11867,9280654,9314780,34127
ENSG00000166473,11868,81100875,81220370,119496
ENSG00000166477,11869,51938025,51971806,33782
ENSG00000166478,11870,9460319,9528524,68206
